trial,true_choice,predicted_choice,hit,nonhit,rating,origin_true_choice_probability,origin_posterior,origin_pred_probs,origin_entropy,origin_top1_hypothesis,origin_top1_probability,origin_top3_mass
196,1,1,1,0,1,0.7689702782866706,"{""6"": 0.02276844974221253, ""8"": 0.015103169578707483, ""25"": 0.020245487840206758, ""42"": 0.3789869692301858, ""48"": 0.061674200454347405, ""55"": 0.017973768859359685, ""69"": 0.00651592520136665, ""94"": 0.45799980753963354, ""111"": 0.018732221553980112}","[0.7689702782866706, 0.1350651384908719, 0.015434635321703362, 0.08052994790075414]",1.3051141658118475,94,0.45799980753963354,0.8986609772241667
197,4,1,0,1,2,0.2594041244629149,"{""8"": 0.005761740212848011, ""25"": 0.0065052011007638005, ""32"": 0.017404616684396818, ""42"": 0.4617609115884402, ""74"": 5.446489303449128e-09, ""88"": 5.697161410948974e-09, ""94"": 0.5038926043258475, ""111"": 0.004674914944052898}","[0.5193067051479223, 0.019624388275637145, 0.20166478211352565, 0.2594041244629149]",0.8602256945011961,94,0.5038926043258475,0.9830581325986845
198,1,1,1,0,3,0.43900209887680897,"{""8"": 0.016050927092494484, ""25"": 0.01844562822052314, ""32"": 0.03582897059986801, ""42"": 0.35461446891750764, ""80"": 0.0300149476714683, ""81"": 0.03364855827389511, ""94"": 0.4591310338702104, ""100"": 0.039601330540817596, ""111"": 0.012664134813215237}","[0.43900209887680897, 0.03466601730891899, 0.14243210669282258, 0.3838997771214494]",1.386843559492204,94,0.4591310338702104,0.8533468333285357
199,4,4,1,0,5,0.597797045579771,"{""30"": 0.012539437646211068, ""42"": 0.5447036055505473, ""55"": 0.04943157720279622, ""69"": 0.07127510850902836, ""81"": 0.01885877934061805, ""94"": 0.29419864314711824, ""111"": 0.008992848603680633}","[0.01728074322183782, 0.08289174428451636, 0.3020304669138748, 0.597797045579771]",1.1999290807784597,42,0.5447036055505473,0.910177357206694
200,3,3,1,0,3,0.6581140742710914,"{""1"": 0.020926518968103866, ""42"": 0.430614496962798, ""44"": 0.033479821750473274, ""55"": 0.05344653443798998, ""69"": 0.14243901703632803, ""81"": 0.03060613046514601, ""94"": 0.24830911794601399, ""100"": 0.04017836243314672}","[0.033769006240714106, 0.13949394610785448, 0.6581140742710914, 0.16862297338034007]",1.5733677568152453,42,0.430614496962798,0.82136263194514
201,4,4,1,0,1,0.5580045148184452,"{""30"": 0.0013834672079888408, ""42"": 0.5242054664903119, ""55"": 0.08883590800088503, ""69"": 0.01881260865740916, ""94"": 0.2982686088723821, ""102"": 0.035834843457511735, ""103"": 0.03265909731351134}","[0.31669125402042636, 0.08245832927137005, 0.04284590188975856, 0.5580045148184452]",1.2293616916594796,42,0.5242054664903119,0.911309983363579
202,4,4,1,0,2,0.9584150783112423,"{""1"": 0.0195027575070355, ""3"": 0.00945312360279864, ""42"": 0.6084574961353195, ""55"": 0.13767634470892498, ""92"": 0.008161932614195339, ""94"": 0.17674196695382613, ""102"": 0.014217753535894802, ""103"": 0.025788624942005067}","[0.007065647712435594, 0.012816437096679489, 0.021702836879642643, 0.9584150783112423]",1.1964935576232816,42,0.6084574961353195,0.9228758077980707
203,1,1,1,0,2,0.45773569864624464,"{""1"": 0.02846507938885264, ""3"": 0.010901213409456021, ""39"": 1.1182025090755065e-09, ""42"": 0.5911636943913642, ""55"": 0.16623135332831276, ""57"": 0.01607922714930385, ""58"": 0.00845285576895462, ""94"": 0.17870657544555352}","[0.45773569864624464, 0.22476474328333507, 0.14505412187092673, 0.17244543619949365]",1.1740975345798543,42,0.5911636943913642,0.9361016231652305
204,3,3,1,0,1,0.6633950611977479,"{""1"": 0.042952096919501886, ""14"": 0.003415065954238061, ""42"": 0.5561346090742888, ""44"": 0.009654468319281493, ""55"": 0.2111287819518548, ""57"": 0.02946934621854663, ""94"": 0.13882411089489843, ""112"": 0.008421520667389843}","[0.1402187141205709, 0.1545169695076458, 0.6633950611977479, 0.04186925517403537]",1.2722760629635883,42,0.5561346090742888,0.906087501921042
205,4,4,1,0,2,0.814436780689698,"{""1"": 0.01013878894638897, ""40"": 0.009391154864793399, ""42"": 0.6504807402450427, ""44"": 0.009853967032485176, ""48"": 0.0033314573331683613, ""55"": 0.23022976777344287, ""75"": 0.004744453415503676, ""94"": 0.08182967038917487}","[0.08019849515467664, 0.0722133028843056, 0.033151421271319835, 0.814436780689698]",1.003000805437484,42,0.6504807402450427,0.9625401784076604
206,2,4,0,1,1,0.4178903548616378,"{""8"": 0.00191162069921415, ""35"": 0.0012326744069146457, ""40"": 2.42669501010536e-09, ""42"": 0.6872910570536286, ""44"": 0.008473175919214461, ""47"": 0.013236727670923428, ""55"": 0.24076222031200936, ""75"": 1.4044039872686077e-09, ""94"": 0.04709252010699635}","[0.07837877372911234, 0.4178903548616378, 0.04363719805900388, 0.46009367335024604]",0.8623560027593344,42,0.6872910570536286,0.9751457974726343
207,3,4,0,1,2,0.4117710690667444,"{""8"": 0.004688021127732619, ""42"": 0.6465783376184189, ""44"": 0.004187550428050812, ""45"": 0.004104961909040722, ""47"": 0.0074127728811750815, ""48"": 0.010560761847831591, ""55"": 0.24116501222719205, ""94"": 0.07651788148894445, ""103"": 0.004784700471613746}","[0.02102222544437702, 0.14627080609669374, 0.4117710690667444, 0.42093589939218484]",1.0022237788936663,42,0.6465783376184189,0.9642612313345553
208,3,1,0,1,2,0.2895718205710823,"{""1"": 0.003262155310059755, ""8"": 0.013623713016627941, ""42"": 0.5976927598943242, ""45"": 0.004580888395567847, ""47"": 0.004360329008879549, ""55"": 0.273052227351301, ""67"": 0.004540847357092549, ""94"": 0.08689177867707436, ""103"": 0.011995300989072664}","[0.5453396194562885, 0.030757884777372065, 0.2895718205710823, 0.13433067519525704]",1.0774805449145202,42,0.5976927598943242,0.9576367659226995
209,4,4,1,0,2,0.42866981967521545,"{""8"": 0.020079753138648525, ""19"": 0.02781978054731616, ""42"": 0.49119786690394723, ""45"": 0.004875715232853844, ""55"": 0.2950406980932749, ""85"": 5.809584898375693e-09, ""94"": 0.14135820653953207, ""103"": 0.012388915288823323, ""106"": 0.007239058446019155}","[0.10967564378118695, 0.09009099380617294, 0.3715635427374247, 0.42866981967521545]",1.2800513694060722,42,0.49119786690394723,0.9275967715367541
210,4,4,1,0,4,0.7545826834626688,"{""1"": 0.019612066595668, ""38"": 0.029275321969732614, ""42"": 0.4767186231283678, ""55"": 0.26618480020028584, ""89"": 0.004718777979409206, ""94"": 0.1758612440917748, ""103"": 0.019945927958837283, ""106"": 0.007683238075924507}","[0.07866182655507228, 0.13079543347902675, 0.035960056503232286, 0.7545826834626688]",1.3323806753669762,42,0.4767186231283678,0.9187646674204285
211,2,2,1,0,2,0.6459704520197742,"{""1"": 0.02752795933530126, ""26"": 0.005846456167601111, ""42"": 0.4601266265991669, ""45"": 0.018955517897731877, ""55"": 0.2433604991590058, ""57"": 0.02448873689242254, ""94"": 0.21175653115895401, ""106"": 0.007937672789816557}","[0.24280094389979565, 0.6459704520197742, 0.07221662695401865, 0.03901197712641146]",1.363166718349508,42,0.4601266265991669,0.9152436569171267
212,4,4,1,0,1,0.9272148526895974,"{""1"": 0.004227055242571885, ""16"": 0.0037949444038872567, ""37"": 0.0021495099600290445, ""42"": 0.8754745735042311, ""45"": 0.0025388552333400517, ""55"": 0.08257912746787129, ""57"": 0.005792843855908475, ""106"": 0.0234430903321608}","[0.017654329090030348, 0.015520512339249498, 0.03961030588112282, 0.9272148526895974]",0.5128418585843757,42,0.8754745735042311,0.9814967913042631
213,1,1,1,0,1,0.851638778817708,"{""1"": 0.008896972298901006, ""16"": 0.0035541735782097144, ""37"": 0.0019555140274823174, ""42"": 0.8379013405278534, ""47"": 0.010757293101849258, ""49"": 0.004800688983694741, ""55"": 0.09780186185412942, ""57"": 0.011393033532755026, ""106"": 0.022939122095125}","[0.851638778817708, 0.10364258535686753, 0.030959587421246843, 0.013759048404177644]",0.6617696745107001,42,0.8379013405278534,0.9586423244771078
214,4,4,1,0,1,0.6548192325397287,"{""1"": 0.011173283245793149, ""16"": 0.007517687818881137, ""42"": 0.8866805284948732, ""47"": 0.017562337607880674, ""48"": 0.012808728704391183, ""54"": 0.005497542250015069, ""55"": 0.0279750991842425, ""57"": 0.004338670476351474, ""106"": 0.026446122217571373}","[0.006873169208416058, 0.05167589574428081, 0.2866317025075743, 0.6548192325397287]",0.5687547518310275,42,0.8866805284948732,0.941101749896687
215,2,3,0,1,2,0.31941137832992117,"{""1"": 0.022446926926425918, ""12"": 0.0004250152807515654, ""42"": 0.8540925398218197, ""47"": 0.033945348396909866, ""48"": 0.00940322826450161, ""55"": 0.038788752128901836, ""57"": 0.009683601218063423, ""104"": 0.0027806551419265217, ""106"": 0.028433932820699614}","[0.1303542808039017, 0.31941137832992117, 0.5276459212427637, 0.022588419623413476]",0.6704936286371099,42,0.8540925398218197,0.9268266403476314
216,2,2,1,0,2,0.6680602338384772,"{""1"": 0.07594447395390377, ""42"": 0.6523179220590454, ""47"": 0.10599459841037266, ""48"": 0.03536436297562997, ""55"": 0.07662050518228543, ""103"": 0.00614962404408099, ""104"": 0.01396351665858827, ""106"": 0.025157510997205167, ""107"": 0.008487485718888285}","[0.04671300072267102, 0.6680602338384772, 0.14345120123380764, 0.1417755642050441]",1.2514370909820078,42,0.6523179220590454,0.8349330256517035
217,4,2,0,1,2,0.16531258371903731,"{""1"": 0.010933202720826306, ""33"": 0.004368965037417455, ""42"": 0.7621534241926069, ""47"": 0.046775698636588606, ""48"": 0.05215278932844161, ""55"": 0.0994060664163994, ""72"": 0.0022668450802968768, ""106"": 0.02194300858742279}","[0.029762052352861532, 0.7019199641458488, 0.10300539978225227, 0.16531258371903731]",0.9044945396719668,42,0.7621534241926069,0.9137122799374479
218,1,1,1,0,2,0.610410899641701,"{""1"": 0.05356898740155071, ""5"": 0.03639535220193187, ""33"": 0.005070469581074504, ""42"": 0.5050368297499744, ""46"": 0.04273912004284193, ""47"": 0.07131698386095299, ""48"": 0.07370129812381877, ""55"": 0.1973334797568968, ""92"": 0.014837479280957988}","[0.610410899641701, 0.06625824896756122, 0.1419280355685261, 0.18140281582221168]",1.547145840408722,42,0.5050368297499744,0.7760716076306899
219,4,4,1,0,2,0.742488270982935,"{""1"": 0.06671553083731625, ""7"": 0.028181048370637826, ""42"": 0.5104008570885982, ""48"": 0.11347440395410205, ""50"": 0.04621973681365629, ""55"": 0.19062030361760282, ""93"": 0.04438811931808648}","[0.044017678193292144, 0.06640609793176169, 0.1470879528920112, 0.742488270982935]",1.4677191061314963,42,0.5104008570885982,0.814495564660303
220,2,2,1,0,2,0.6487666729958518,"{""23"": 0.018189582528112265, ""42"": 0.4994836148411494, ""46"": 0.05457717122603158, ""47"": 0.05405389631482211, ""48"": 0.1281980806233521, ""55"": 0.20327397100896322, ""93"": 0.04222368345756937}","[0.2919814766644933, 0.6487666729958518, 0.0392784935371963, 0.0199733568024587]",1.456877191542644,42,0.4994836148411494,0.8309556664734647
221,2,2,1,0,3,0.49644140352610666,"{""0"": 0.005654186344291247, ""20"": 0.04075722386601313, ""42"": 0.6182652274074725, ""47"": 0.04809286212787775, ""55"": 0.2352686383821899, ""93"": 0.04517652599167616, ""98"": 0.006785335880479254}","[0.3789058789002023, 0.49644140352610666, 0.06489408763428536, 0.059758629939405755]",1.1171584194486883,42,0.6182652274074725,0.9016267279175402
222,1,1,1,0,2,0.47596285533688326,"{""20"": 0.033419535257510874, ""38"": 0.018913218205115233, ""42"": 0.5247904844511672, ""47"": 0.056991640740519524, ""48"": 0.04562555254169036, ""55"": 0.2320873959527819, ""93"": 0.05523400936172784, ""113"": 0.03293816348948718}","[0.47596285533688326, 0.4083104582270117, 0.09431398256672749, 0.021412703869377547]",1.4425052856315093,42,0.5247904844511672,0.8138695211444686
223,1,1,1,0,2,0.7119519543158458,"{""0"": 0.04528133051254277, ""2"": 0.022132596839950492, ""38"": 7.548858237786456e-09, ""42"": 0.8256237261760212, ""47"": 0.0651709621683299, ""55"": 0.0322377016292836, ""103"": 0.009553675125013837}","[0.7119519543158458, 0.1373826225228301, 0.092019916863657, 0.05864550629766718]",0.7158049086549654,42,0.8256237261760212,0.936076018856894
224,4,4,1,0,2,0.4737704228501298,"{""0"": 0.055167355201434606, ""2"": 0.012976390703884311, ""15"": 0.018782365118783347, ""42"": 0.7758211125432813, ""44"": 0.02527983457167747, ""47"": 0.039454705331103616, ""55"": 0.05284286528937904, ""103"": 0.019675371240456287}","[0.26017179435891147, 0.12964860151335636, 0.13640918127760232, 0.4737704228501298]",0.9409922119678017,42,0.7758211125432813,0.883831333034095
225,3,3,1,0,2,0.6951338425569454,"{""0"": 0.068243022161412, ""15"": 0.02666862614163967, ""42"": 0.7586209948587411, ""44"": 0.00905038831938339, ""47"": 0.04531649087647611, ""56"": 0.04176669207833965, ""57"": 0.02906352795164169, ""63"": 0.007401266287634428, ""103"": 0.013868991324731975}","[0.059775710516063105, 0.12466168708366215, 0.6951338425569454, 0.12042875984332933]",1.003346474707339,42,0.7586209948587411,0.8721805078966293
226,4,4,1,0,2,0.6072973808439451,"{""0"": 0.05826097855414811, ""1"": 0.012220643044202352, ""15"": 0.015030305581948232, ""42"": 0.8539595979917262, ""47"": 0.009494604806958412, ""55"": 0.03301612848079089, ""56"": 0.016388875684555652, ""63"": 0.0016288624493055407, ""74"": 3.406364570778551e-09}","[0.02458606013748714, 0.1319119585216095, 0.2362046004969583, 0.6072973808439451]",0.6520223960490263,42,0.8539595979917262,0.9452367050266652
227,1,1,1,0,2,0.8088895450247121,"{""0"": 0.08551216839014855, ""1"": 0.021890823516087253, ""15"": 0.006169177763594971, ""17"": 0.0027122043411555337, ""42"": 0.7887140998857625, ""47"": 0.0135293935557544, ""55"": 0.042427686198522205, ""56"": 0.026464800036635358, ""103"": 0.012579646312339425}","[0.8088895450247121, 0.13957977950695383, 0.040176498294406275, 0.011354177173927758]",0.8720120608504391,42,0.7887140998857625,0.9166539544744332
228,4,4,1,0,2,0.5799344743043475,"{""0"": 0.0879035324483007, ""1"": 0.02491978105656218, ""15"": 0.001909584292354364, ""42"": 0.8066974975138534, ""44"": 0.012775570692669672, ""55"": 0.023617956276336935, ""56"": 0.03260739480684607, ""95"": 0.006099045838197862, ""99"": 0.003469637074878754}","[0.2516287336999588, 0.08932611701999578, 0.07911067497569793, 0.5799344743043475]",0.797531704164379,42,0.8066974975138534,0.9272084247690002
229,2,2,1,0,1,0.4314073776506395,"{""0"": 0.09054042664798025, ""1"": 0.037338112516022044, ""6"": 0.0012291983803455054, ""42"": 0.8180096725995986, ""55"": 0.032729380737279386, ""56"": 0.01195367968602501, ""99"": 0.003775047674654907, ""103"": 0.00321416736031345, ""112"": 0.0012103143977809812}","[0.04875801792299458, 0.4314073776506395, 0.10760791922452624, 0.4122266852018398]",0.7252672612327562,42,0.8180096725995986,0.9458882117636008
230,2,2,1,0,2,0.5744246275006509,"{""0"": 0.04274004477015306, ""6"": 0.003727300344235653, ""42"": 0.924681493808455, ""47"": 0.0016300022694781067, ""55"": 0.020563569874752493, ""56"": 0.004526306969878017, ""61"": 0.0005984193269089052, ""112"": 0.001532862636138926}","[0.05517995053226156, 0.5744246275006509, 0.0763099021595373, 0.29408551980755016]",0.3571386601960651,42,0.924681493808455,0.9879851084533605
231,1,1,1,0,1,0.9389871516665591,"{""0"": 0.02032752184965258, ""6"": 0.007930449488402581, ""42"": 0.9494959031334079, ""46"": 0.0008242741199536877, ""47"": 0.002224552637285571, ""48"": 0.0048874371944803005, ""55"": 0.009383065382733875, ""56"": 0.0028357286998379914, ""112"": 0.002091067494245404}","[0.9389871516665591, 0.0247703409706726, 0.02543463452357546, 0.010807872839192925]",0.2855489039316492,42,0.9494959031334079,0.9792064903657944
232,4,4,1,0,1,0.8378861530649416,"{""0"": 0.017282204627152076, ""6"": 0.009913178117412378, ""32"": 0.0010267498920942739, ""42"": 0.9419174278824456, ""46"": 0.001124549265510738, ""47"": 0.0036510181906158437, ""48"": 0.010825742112409772, ""55"": 0.010531473089395319, ""103"": 0.0037276568229640842}","[0.027519315335571264, 0.037745061291880065, 0.09684947030760702, 0.8378861530649416]",0.3252210697946385,42,0.9419174278824456,0.9700253746220074
233,2,2,1,0,3,0.6644040484581454,"{""0"": 0.01954238222945104, ""6"": 0.002412754045362731, ""32"": 0.00042583296261140645, ""42"": 0.9328918169329413, ""44"": 0.0014483653296010301, ""47"": 0.006413327218086027, ""48"": 0.024171958041193754, ""55"": 0.012693562949552584, ""86"": 2.9120025175807676e-10}","[0.22475392816003528, 0.6644040484581454, 0.02723378790874245, 0.08360823547307701]",0.346815443280752,42,0.9328918169329413,0.9766061572035861
234,2,2,1,0,1,0.6499144968222466,"{""0"": 0.00743443010354997, ""6"": 0.002552484708190349, ""32"": 0.0003997344925266338, ""33"": 0.00022233938006571664, ""42"": 0.9282231412467815, ""47"": 0.002065638540902972, ""48"": 0.03788785559669329, ""55"": 0.020951762073402682, ""57"": 0.0002626138578868476}","[0.07163809571583339, 0.6499144968222466, 0.2559695304919977, 0.022477876969922445]",0.3457528954298749,42,0.9282231412467815,0.9870627589168774
235,3,3,1,0,1,0.47213217471751345,"{""0"": 0.012561961005039696, ""6"": 0.005244907232744928, ""32"": 0.0014092269575132846, ""33"": 0.0008666779450054063, ""38"": 0.0006588954494675701, ""42"": 0.8789960168915691, ""48"": 0.06139589184043995, ""55"": 0.0360894906088612, ""92"": 0.0027769320693587524}","[0.14682815768284774, 0.04717969605048653, 0.47213217471751345, 0.3338599715491523]",0.5236263031060749,42,0.8789960168915691,0.9764813993408703
236,2,2,1,0,2,0.8219507940125923,"{""0"": 0.008200999923593005, ""6"": 0.008619320641825226, ""15"": 0.0011630514144422767, ""32"": 0.0019281367416628683, ""42"": 0.9204316146759379, ""48"": 0.011119971782757804, ""55"": 0.04339637066125119, ""92"": 0.0016189451031267457, ""103"": 0.003521589055403041}","[0.03707921960171324, 0.8219507940125923, 0.11651093602904486, 0.024459050356649668]",0.39307049397322685,42,0.9204316146759379,0.974947957119947
237,4,4,1,0,1,0.946143220083013,"{""0"": 0.01265180713202513, ""6"": 0.01670576054213155, ""42"": 0.8684134835710072, ""48"": 0.02377546392905989, ""55"": 0.05821566698566227, ""92"": 0.00466228696933167, ""94"": 0.008081375306353144, ""97"": 0.0020694050758840433, ""103"": 0.005424750488545104}","[0.008350224011945333, 0.015087081761390926, 0.0304194741436508, 0.946143220083013]",0.6056665766958813,42,0.8684134835710072,0.9504046144857294
238,1,1,1,0,2,0.6995311363174163,"{""0"": 0.00801382141703722, ""6"": 0.005197873701570862, ""12"": 0.0006496711471854244, ""42"": 0.8577426542339502, ""48"": 0.022646342564623213, ""55"": 0.07724772482742165, ""57"": 0.01198115369189923, ""92"": 0.003167169751763938, ""94"": 0.01335358866454835}","[0.6995311363174163, 0.1133259092908985, 0.12274046044142274, 0.06440249395026264]",0.6148673883002216,42,0.8577426542339502,0.957636721625995
239,3,3,1,0,1,0.6131650331463735,"{""0"": 0.014379631436194256, ""6"": 0.008819391658504198, ""42"": 0.7788064417606404, ""44"": 0.009355045639667582, ""48"": 0.03888317508907356, ""55"": 0.10053200162915493, ""57"": 0.022431365814975502, ""92"": 0.00739648177866664, ""94"": 0.019396465193122877}","[0.0933616782964853, 0.25715708817978067, 0.6131650331463735, 0.036316200377360566]",0.896277826164216,42,0.7788064417606404,0.9182216184788689
240,3,3,1,0,1,0.8868245598705642,"{""0"": 0.012563642159015674, ""42"": 0.8036224233758047, ""48"": 0.04606298096543483, ""50"": 0.017311960070998965, ""55"": 0.09593422982177045, ""57"": 0.0016607867157676758, ""77"": 0.008396273228100286, ""83"": 0.0007784027730802288, ""92"": 0.013669300890027297}","[0.03968043982923646, 0.03200446539742495, 0.8868245598705642, 0.04149053490277437]",0.7825679144496268,42,0.8036224233758047,0.94561963416301
241,3,3,1,0,1,0.49371102267681016,"{""17"": 0.0019454054357385185, ""42"": 0.8092054012996464, ""48"": 0.06209613821970576, ""50"": 0.0050067631985058845, ""55"": 0.11155159503551292, ""57"": 0.00024673400204892697, ""77"": 0.0014021838233466111, ""103"": 0.008545778985494846}","[0.3820191259894148, 0.037718304657513274, 0.49371102267681016, 0.08655154667626173]",0.6791667354026517,42,0.8092054012996464,0.982853134554865
242,2,2,1,0,1,0.673928282445801,"{""17"": 0.0014456769604441714, ""42"": 0.7593513646563723, ""48"": 0.08585936166854961, ""50"": 0.003007954905182918, ""55"": 0.1259694625062676, ""57"": 0.00024369585548399757, ""94"": 0.012932040186918233, ""103"": 0.005772930253928396, ""105"": 0.005417513006852891}","[0.10976874356231033, 0.673928282445801, 0.0164181507580381, 0.1998848232338506]",0.8240058537591203,42,0.7593513646563723,0.9711801888311895
243,1,1,1,0,2,0.6660560122711904,"{""42"": 0.7830155211832376, ""44"": 0.0006322432624080225, ""48"": 0.11624833643056803, ""55"": 0.0657154063067231, ""79"": 0.0005635265329511022, ""92"": 0.011821285389428482, ""94"": 0.015953778039603857, ""103"": 0.002980761973572048, ""105"": 0.0030691408815079033}","[0.6660560122711904, 0.08085747568184858, 0.10446549550362447, 0.14862101654333662]",0.7830482993096025,42,0.7830155211832376,0.9649792639205288
244,2,2,1,0,2,0.7715877037458264,"{""26"": 0.0009232339901426048, ""42"": 0.8123807751623858, ""47"": 0.004490663267295143, ""48"": 0.12078840599120752, ""55"": 0.014169673449461491, ""92"": 0.016230595663313193, ""94"": 0.029148662798212547, ""105"": 0.0018679896779817333}","[0.06184716204843696, 0.7715877037458264, 0.07479267364392375, 0.09177246056181296]",0.6968266662505269,42,0.8123807751623858,0.962317843951806
245,4,4,1,0,1,0.8927433846487351,"{""42"": 0.7875340552253232, ""47"": 0.0058614038313628235, ""48"": 0.12149299198012387, ""50"": 0.0002768590017512691, ""55"": 0.019462510575836436, ""72"": 0.000528545186437346, ""92"": 0.01740147528077263, ""94"": 0.04744215891839258}","[0.012428510567474758, 0.008532209037795075, 0.08629589574599497, 0.8927433846487351]",0.7723565116085037,42,0.7875340552253232,0.9564692061238396
246,1,1,1,0,3,0.8205628230853802,"{""42"": 0.8061202041383245, ""47"": 0.0138223979064665, ""48"": 0.05756885394720942, ""50"": 0.0002133995376938712, ""55"": 0.0368639281956189, ""92"": 0.007455172656480594, ""94"": 0.07336005853675233, ""103"": 0.004595985081453772}","[0.8205628230853802, 0.06606135211658289, 0.07972370835726501, 0.0336521164407718]",0.7736410533038889,42,0.8061202041383245,0.9370491166222863
247,4,4,1,0,1,0.8871258006516038,"{""42"": 0.7890025853513251, ""47"": 0.023496261182503076, ""48"": 0.07041671258632835, ""49"": 0.0005207164097616392, ""55"": 0.00461065291228481, ""92"": 0.007402223609546939, ""94"": 0.10355815569023735, ""103"": 0.0009926922580127259}","[0.0269562797457873, 0.014978243019656598, 0.07093967658295222, 0.8871258006516038]",0.7687028486581711,42,0.7890025853513251,0.9629774536278907
248,3,3,1,0,3,0.9066442124239532,"{""1"": 0.0013816064049741149, ""42"": 0.7263102113749651, ""47"": 0.03874697959860621, ""48"": 0.09599566580456002, ""55"": 0.01074594867483077, ""80"": 0.0027629668901431982, ""92"": 0.013395669221254625, ""94"": 0.11066095203066614}","[0.03887927747242275, 0.024023764082947312, 0.9066442124239532, 0.030452746020676748]",0.958632506054379,42,0.7263102113749651,0.9329668292101913
249,1,1,1,0,3,0.9179673606696265,"{""1"": 0.0003917369757442775, ""42"": 0.7069759357985377, ""47"": 0.0010528195253103683, ""48"": 0.10605621096828356, ""55"": 0.01926479936979344, ""78"": 0.0004471949441302868, ""92"": 0.022138305250642375, ""94"": 0.14169857898932742, ""105"": 0.0019744181782304976}","[0.9179673606696265, 0.06013630485168137, 0.009328545245505502, 0.012567789233186745]",0.9464829195590063,42,0.7069759357985377,0.9547307257561487
250,3,3,1,0,1,0.5628490242329152,"{""42"": 0.669563287890596, ""47"": 0.0013725677018406753, ""48"": 0.12736546444374358, ""50"": 0.004007244927977647, ""55"": 0.002476615682696518, ""68"": 6.690106687068228e-10, ""71"": 6.406733068592837e-10, ""92"": 0.02955373860536373, ""94"": 0.16566107943809777}","[0.12585963646321105, 0.01157830935173018, 0.5628490242329152, 0.2997130299521436]",0.9789722986218048,42,0.669563287890596,0.9625898317724375
251,2,2,1,0,1,0.49608920895988123,"{""42"": 0.694777044579505, ""48"": 0.1214813950758691, ""50"": 0.0006090802633769758, ""52"": 0.0018358543719962455, ""55"": 0.004818645871326213, ""92"": 0.030218673045555457, ""94"": 0.14286074510562105, ""103"": 0.0015852766133616475, ""112"": 0.0018132850733885522}","[0.34618349717783703, 0.49608920895988123, 0.14209390831436, 0.015633385547921902]",0.9562809644161678,42,0.694777044579505,0.9591191847609951
252,1,4,0,1,2,0.27747132093639104,"{""22"": 0.0019777204041239596, ""33"": 0.0010261763807639353, ""42"": 0.7189380574100681, ""48"": 0.143451372174216, ""55"": 0.0057068592806834625, ""69"": 0.0032040739827467724, ""92"": 0.0193409545289891, ""94"": 0.10436693723978015, ""103"": 0.0019878485986284224}","[0.27747132093639104, 0.20592808180538938, 0.08547885984258063, 0.43112173741563903]",0.9075713769522396,42,0.7189380574100681,0.9667563668240643
253,1,1,1,0,1,0.48705683056965093,"{""6"": 0.0036876477780953747, ""27"": 0.006274159754559468, ""42"": 0.518697847655295, ""48"": 0.34728087323413714, ""55"": 0.01886662483286487, ""67"": 0.00971571141050943, ""69"": 0.012632820785732973, ""92"": 0.06866659820788203, ""94"": 0.014177716340923652}","[0.48705683056965093, 0.04961097502359488, 0.19099789007127715, 0.27233430433547706]",1.1796800915094543,42,0.518697847655295,0.9346453190973142
254,2,2,1,0,2,0.7175913667114311,"{""42"": 0.6444623299930284, ""48"": 0.25278800234339355, ""55"": 0.005504340967129374, ""69"": 0.007380030341003937, ""82"": 0.028221072922531974, ""94"": 0.04177979880891408, ""100"": 0.01301859566316336, ""106"": 0.006845828960835283}","[0.06586183785714134, 0.7175913667114311, 0.18994137464077018, 0.02660542079065731]",1.0196237817459737,42,0.6444623299930284,0.9390301311453362
255,2,4,0,1,4,0.4329745122042625,"{""42"": 0.6190951059655548, ""48"": 0.23505000156637584, ""58"": 0.013288978130206507, ""82"": 0.04771724038159464, ""86"": 0.013463602534068643, ""94"": 0.017863649463794616, ""100"": 0.022888992505263637, ""104"": 0.017097955701156704, ""106"": 0.013534473751984634}","[0.04079811937503991, 0.4329745122042625, 0.02911728584319491, 0.49711008257750267]",1.18394673657476,42,0.6190951059655548,0.9018623479135253
256,3,3,1,0,2,0.6786975009233078,"{""0"": 0.005205998948600138, ""15"": 0.0023420173314565662, ""42"": 0.5897940469282985, ""48"": 0.32314118363473787, ""55"": 0.021906081643918694, ""58"": 0.004695849313029177, ""82"": 0.00322590553364765, ""94"": 0.04968891666631133}","[0.023460082106769573, 0.23134712220861908, 0.6786975009233078, 0.06649529476130354]",0.9945480979308698,42,0.5897940469282985,0.9626241472293477
257,1,1,1,0,4,0.9100325891133141,"{""0"": 0.004311999811642824, ""42"": 0.6468876887558614, ""48"": 0.21078919962677076, ""55"": 0.027080959689038595, ""65"": 0.0024002372286862665, ""69"": 0.00433191088308789, ""82"": 0.000390158790543058, ""94"": 0.07930604271054349, ""96"": 0.02450180250382567}","[0.9100325891133141, 0.03073329401266966, 0.040046350631854695, 0.019187766242161612]",1.0641558937822106,42,0.6468876887558614,0.9369829310931758
