trial,true_choice,predicted_choice,hit,nonhit,rating,origin_true_choice_probability,origin_posterior,origin_pred_probs,origin_entropy,origin_top1_hypothesis,origin_top1_probability,origin_top3_mass
72,4,4,1,0,3,0.361918446782722,"{""26"": 0.03862505727385737, ""27"": 0.019750961776941977, ""42"": 0.15969693264616255, ""48"": 0.2951509044759768, ""94"": 0.22962644991481282, ""113"": 0.2571496939122485}","[0.3541805878269133, 0.04546535565849496, 0.23843560973186975, 0.361918446782722]",1.5434016950442944,48,0.2951509044759768,0.7819270483030382
73,4,4,1,0,5,0.5315629072699724,"{""2"": 0.12246568849339454, ""23"": 0.04287258293766378, ""26"": 0.12852295529140448, ""48"": 0.241958741372504, ""51"": 0.055437905386867874, ""94"": 0.2648751479075846, ""113"": 0.14386697861058084}","[0.1922896347028805, 0.1419332139736992, 0.13421424405344787, 0.5315629072699724]",1.7903955167965657,94,0.2648751479075846,0.6507008678906694
74,2,4,0,1,6,0.2918485625759294,"{""2"": 0.09983982353221185, ""29"": 0.07261225178007034, ""48"": 0.2345607036279762, ""50"": 0.1055026480395747, ""80"": 0.23618727511570647, ""94"": 0.09522417229128438, ""113"": 0.156073125613176}","[0.04523331482800058, 0.2918485625759294, 0.29557281380097455, 0.36734530879509547]",1.8525499764425586,80,0.23618727511570647,0.6268211043568587
75,1,1,1,0,5,0.6091872075250477,"{""44"": 0.15505697706742066, ""48"": 0.3104716658127166, ""73"": 0.04813100524013838, ""80"": 0.17619605761680962, ""106"": 0.19374029413136407, ""113"": 0.11640400013155051}","[0.6091872075250477, 0.053945724975414354, 0.26118586376231917, 0.07568120373721882]",1.6724153410903746,48,0.3104716658127166,0.6804080175608902
76,1,1,1,0,4,0.7166656060057018,"{""0"": 0.14351998628128174, ""11"": 0.14768517684125373, ""48"": 0.21599880042558703, ""50"": 0.10971875933567153, ""80"": 0.12984469670295457, ""96"": 0.13151123928677075, ""106"": 0.12172134112648066}","[0.7166656060057018, 0.06773723876324886, 0.08029742678932913, 0.13529972844172022]",1.9227674380697954,48,0.21599880042558703,0.5072039635481225
77,1,1,1,0,5,0.6805841982651591,"{""7"": 0.1358497187992625, ""11"": 0.06643998272266018, ""48"": 0.3084369315270875, ""70"": 0.12545831653573064, ""80"": 0.17123776615851158, ""81"": 0.19257728425674764}","[0.6805841982651591, 0.12356545059409232, 0.06641972251383464, 0.1294306286269139]",1.693960507898868,48,0.3084369315270875,0.6722519819423467
78,2,1,0,1,4,0.13739361212137677,"{""7"": 0.07088755505905836, ""31"": 0.10779924092009763, ""48"": 0.30102700917738184, ""50"": 0.11696368414006673, ""81"": 0.1857411952370846, ""93"": 0.0739680332976211, ""110"": 0.14361328216868988}","[0.4163519555958899, 0.13739361212137677, 0.3719285726038187, 0.07432585967891474]",1.8241265378983413,48,0.30102700917738184,0.6303814865831563
79,4,4,1,0,4,0.4360441923497277,"{""7"": 0.12827682582073704, ""28"": 0.11714202860886407, ""42"": 0.11024067715553848, ""48"": 0.31364875693271965, ""63"": 0.12233000225852163, ""81"": 0.2083617092236191}","[0.05396040036794525, 0.22055645091885925, 0.28943895636346784, 0.4360441923497277]",1.7052113532465918,48,0.31364875693271965,0.6502872919770758
80,2,2,1,0,5,0.5852977287864733,"{""12"": 0.12633730239592175, ""28"": 0.051626421261316106, ""48"": 0.6099269337365932, ""59"": 0.2121092126503991, ""68"": 3.535518277134269e-08, ""78"": 3.6951267338003925e-08, ""81"": 5.764931984769172e-08}","[0.0847330012461633, 0.5852977287864733, 0.21099726620580522, 0.11897200376155814]",1.0448408463595438,48,0.6099269337365932,0.9483734487829141
81,3,4,0,1,5,0.13752129583929165,"{""12"": 0.1900968017335456, ""19"": 0.023477210143678758, ""28"": 0.03328433256101995, ""48"": 0.588849407922288, ""53"": 0.03448341551070013, ""59"": 0.021732846989275193, ""68"": 0.0003475116020041344, ""78"": 0.00019463156079976612, ""93"": 0.10753384197668847}","[0.01137504609358083, 0.0440650547501604, 0.13752129583929165, 0.8070386033169671]",1.2723388105797893,48,0.588849407922288,0.8864800516325221
82,2,2,1,0,4,0.6877022932307875,"{""12"": 0.05400709855405157, ""13"": 0.02887920386932785, ""19"": 0.1415582923632778, ""42"": 0.3545464303998665, ""48"": 0.07641101253266457, ""53"": 0.03677986993659625, ""89"": 4.711760998565388e-08, ""93"": 0.30781804522660555}","[0.10347239484839506, 0.6877022932307875, 0.1286861021917082, 0.08013920972910936]",1.5850447274359014,42,0.3545464303998665,0.8039227679897498
83,2,2,1,0,2,0.6768498955744513,"{""12"": 0.09724918889498736, ""35"": 0.042223411107903425, ""42"": 0.20530744408882837, ""48"": 0.17447520704851624, ""68"": 0.09224024775856436, ""70"": 0.1173595964061058, ""93"": 0.17741209156637774, ""104"": 0.0937328131287166}","[0.0934882453335918, 0.6768498955744513, 0.02230842333399847, 0.20735343575795845]",1.9899217934511748,42,0.20530744408882837,0.5571947427037224
84,3,3,1,0,4,0.5203439491987479,"{""44"": 0.10715146582453951, ""48"": 0.3328073990014014, ""61"": 0.11051176337339796, ""79"": 0.18268351950788772, ""84"": 0.12174071492454881, ""104"": 0.1451051373682247}","[0.09505851701914898, 0.34088646232789027, 0.5203439491987479, 0.04371107145421281]",1.6959198565767943,48,0.3328073990014014,0.6605960558775138
85,4,3,0,1,4,0.17008794731949842,"{""39"": 0.1384477804211942, ""48"": 0.2970966672581735, ""75"": 0.11704216127476043, ""79"": 0.13040650438111645, ""84"": 0.10957366841888784, ""104"": 0.11398492700925732, ""113"": 0.09344829123661028}","[0.1272472650880026, 0.2918410004228596, 0.4108237871696395, 0.17008794731949842]",1.8623947378369423,48,0.2970966672581735,0.5659509520604842
86,1,1,1,0,3,0.49046521768216994,"{""26"": 0.12648445390202087, ""44"": 0.1519009919930583, ""48"": 0.29010427750702794, ""54"": 0.1262224654031677, ""104"": 0.13132894469892206, ""109"": 0.17395886649580314}","[0.49046521768216994, 0.23338058640329046, 0.1693045879498968, 0.10684960796464282]",1.7388847072791622,48,0.29010427750702794,0.6159641359958894
87,3,3,1,0,5,0.35379037828728177,"{""18"": 0.11825238277542541, ""42"": 0.08142634973068377, ""44"": 0.09701112719928776, ""48"": 0.28033912555562196, ""66"": 0.04612868229065302, ""101"": 0.21551722144779228, ""104"": 0.16132511100053581}","[0.17967497154549322, 0.2759793972132705, 0.35379037828728177, 0.19055525295395453]",1.8065006259980625,48,0.28033912555562196,0.6571814580039501
88,1,1,1,0,6,0.8246466074738893,"{""4"": 0.1337925591222362, ""48"": 0.5560169693870882, ""53"": 0.051797579689720284, ""66"": 0.21155259301678464, ""78"": 0.015475988706764377, ""101"": 0.031364310077406296}","[0.8246466074738893, 0.03156569974278945, 0.13532421129433156, 0.008463481488989833]",1.2505167217713042,48,0.5560169693870882,0.9013621215261091
89,3,4,0,1,5,0.21088033698177217,"{""4"": 0.10665927260342331, ""16"": 0.00571291736738937, ""39"": 1.7910829395831575e-08, ""44"": 0.18592604150305003, ""48"": 0.5907020327093763, ""53"": 0.053140920254179116, ""66"": 2.5441485034249885e-08, ""101"": 0.05785877221026753}","[0.012829434928321868, 0.11150556933432931, 0.21088033698177217, 0.6647846587555767]",1.2128398165487135,48,0.5907020327093763,0.8832873468158496
90,2,1,0,1,4,0.22184306575243745,"{""2"": 0.04939465277710716, ""4"": 0.09122201635338746, ""10"": 0.1387950552523978, ""44"": 0.40038339324137256, ""48"": 0.1674924572658635, ""53"": 0.06509380861263497, ""54"": 0.06352732925082663, ""101"": 0.024091287246409895}","[0.4732799203765544, 0.22184306575243745, 0.2341225686669547, 0.07075444520405351]",1.749543803679666,44,0.40038339324137256,0.7066709057596339
91,4,3,0,1,4,0.3788708887862156,"{""2"": 0.04021117347609616, ""10"": 0.07841919007779412, ""44"": 0.037155137913981985, ""48"": 0.6313527309913626, ""91"": 0.11689709571544521, ""110"": 0.0383848029590427, ""115"": 0.05757986886627716}","[0.044472019397111456, 0.08712339857651887, 0.4895336932401541, 0.3788708887862156]",1.2819654899009798,48,0.6313527309913626,0.8266690167846019
92,3,3,1,0,6,0.34243509140010925,"{""0"": 0.0909117570161351, ""2"": 0.046001202863542597, ""10"": 0.036300676327497124, ""44"": 0.1006529815217571, ""48"": 0.2223427586593468, ""94"": 0.195916940794503, ""101"": 0.1855145175936078, ""115"": 0.12235916522361039}","[0.07502797218289355, 0.27068864782274893, 0.34243509140010925, 0.31184828859424824]",1.934343720218087,48,0.2223427586593468,0.6037742170474576
93,2,2,1,0,3,0.7265385163697078,"{""0"": 0.07090151089722439, ""48"": 0.434109908964268, ""92"": 0.13937155140921437, ""94"": 0.21865056982378198, ""96"": 0.07085558445068252, ""98"": 0.06611087445482883}","[0.019162922586397617, 0.7265385163697078, 0.11096921151229196, 0.1433293495316027]",1.524089623357972,48,0.434109908964268,0.7921320301972643
94,4,4,1,0,3,0.6483737816993057,"{""0"": 0.012250796905495954, ""42"": 0.12155484424133267, ""48"": 0.414608213077484, ""85"": 0.025362159327175334, ""91"": 0.11672060390289953, ""92"": 0.1015265200393758, ""94"": 0.20797686250623665}","[0.10534049034737224, 0.024920293511756633, 0.2213654344415655, 0.6483737816993057]",1.577856452575977,48,0.414608213077484,0.7441399198250533
95,3,3,1,0,4,0.7013683823625909,"{""42"": 0.124713538384407, ""48"": 0.3688216444108641, ""54"": 0.09063849996332986, ""79"": 0.09594201383204454, ""92"": 0.07972879287285443, ""94"": 0.15478975818374266, ""111"": 0.0853657523527575}","[0.05804437609328704, 0.16314184505725168, 0.7013683823625909, 0.07744539648687039]",1.7705021418982971,48,0.3688216444108641,0.6483249409790138
96,3,3,1,0,4,0.6066643984501247,"{""48"": 0.382420732141888, ""54"": 0.09458805587587041, ""77"": 0.09244829050863713, ""79"": 0.10732885814673293, ""85"": 0.10550070473106266, ""92"": 0.10818844021994885, ""100"": 0.10952491837586005}","[0.1390388403669146, 0.20176147863942578, 0.6066643984501247, 0.05253528254353504]",1.770426403505563,48,0.382420732141888,0.6001340907376969
97,1,2,0,1,4,0.3743355118357999,"{""23"": 0.05241760607298759, ""48"": 0.4051902159561256, ""54"": 0.11615463400868316, ""77"": 0.10970615442492712, ""99"": 0.10951243005664722, ""102"": 0.09776311897598232, ""109"": 0.10925584050464705}","[0.3743355118357999, 0.42616861718817106, 0.15167795099553502, 0.04781791998049416]",1.7245383051924672,48,0.4051902159561256,0.6310510043897359
98,4,3,0,1,5,0.1854673745553825,"{""23"": 0.019171128957857535, ""32"": 0.07032284879181447, ""41"": 3.181530375394617e-08, ""42"": 0.13886540988964816, ""48"": 0.745396523328878, ""54"": 0.026244023784312568, ""88"": 3.343218561010664e-08}","[0.017754401109910632, 0.03644802874339583, 0.7603301955913111, 0.1854673745553825]",0.8512117742095998,48,0.745396523328878,0.9545847820103406
99,4,4,1,0,6,0.41775696122694067,"{""23"": 0.09122844062544576, ""32"": 0.07335306978005092, ""41"": 2.048456996499062e-10, ""42"": 0.3262152420875826, ""48"": 0.2510914391640271, ""54"": 0.06140722947050235, ""73"": 3.6705229800861274e-08, ""91"": 0.13852391071525438, ""104"": 0.0581806312470614}","[0.1858368568986122, 0.03756810876820813, 0.358838073106239, 0.41775696122694067]",1.7331277648378673,42,0.3262152420875826,0.715830591966864
100,4,4,1,0,6,0.5670887531731954,"{""23"": 0.1721525479316544, ""27"": 0.06900395734037892, ""38"": 0.050423525463893996, ""42"": 0.2983506719746822, ""54"": 0.11665374984917136, ""55"": 0.1784306310788165, ""70"": 0.11498491636140262}","[0.03263558161328013, 0.06940405512411289, 0.33087161008941157, 0.5670887531731954]",1.805728146232088,42,0.2983506719746822,0.648933850985153
101,1,3,0,1,3,0.27787489239425295,"{""22"": 0.16930016346528942, ""35"": 0.18773735638259384, ""42"": 0.2545986549131739, ""54"": 0.16461486668554945, ""57"": 0.12036951168296281, ""63"": 0.1033794468704305}","[0.27787489239425295, 0.16879126855732113, 0.4631722391844566, 0.09016159986396935]",1.7494677937748886,42,0.2545986549131739,0.6116361747610571
102,4,4,1,0,4,0.36637007189267834,"{""22"": 0.1381543612734812, ""35"": 0.11960613712210517, ""42"": 0.18418591488516345, ""45"": 0.17578661129786907, ""48"": 0.1217345976740271, ""61"": 0.1543366418388545, ""79"": 0.10619573590849951}","[0.2053995905209921, 0.2816280804568863, 0.14660225712944333, 0.36637007189267834]",1.927559666399923,42,0.18418591488516345,0.5143091680218871
103,1,1,1,0,5,0.7758062959779068,"{""31"": 0.2897730501013781, ""35"": 0.06845566629611714, ""48"": 0.09748161803388344, ""57"": 0.33086167544187356, ""73"": 0.09790049964705258, ""85"": 0.1155274904796951}","[0.7758062959779068, 0.13623741097453215, 0.07507684358020687, 0.012879449467354146]",1.6122337423300128,57,0.33086167544187356,0.7361622160229467
104,1,2,0,1,4,0.16763784356648537,"{""28"": 0.07136524860031684, ""31"": 0.01604813224094142, ""35"": 0.06602030631019606, ""61"": 0.29801921465709136, ""65"": 0.5485469514501302, ""81"": 7.229671289660535e-08, ""85"": 7.444461115743875e-08}","[0.16763784356648537, 0.4691423869458369, 0.15655847265965706, 0.2066612968280207]",1.1243197565454923,65,0.5485469514501302,0.9179314147075384
105,2,4,0,1,4,0.32247380052786445,"{""7"": 0.14798718022432483, ""26"": 0.14109057629924332, ""28"": 0.08616479432746589, ""31"": 0.01538480954783771, ""35"": 0.09218396384192581, ""50"": 0.13537333116226707, ""61"": 0.18604147434953647, ""65"": 0.195773870247399}","[0.030408800066751986, 0.32247380052786445, 0.09338033574288666, 0.553737063662497]",1.9571295371985085,65,0.195773870247399,0.5298025248212603
106,1,1,1,0,3,0.4103330097222576,"{""28"": 0.15022653813227776, ""50"": 0.09251777339272597, ""65"": 0.15604739508961768, ""79"": 0.28343679094914503, ""86"": 0.17950417726169862, ""104"": 0.13826732517453488}","[0.4103330097222576, 0.20183612775652796, 0.3088903545450093, 0.0789405079762051]",1.7340963001394452,79,0.28343679094914503,0.6189883633004614
107,2,3,0,1,4,0.27082505613738883,"{""5"": 0.040630227651809896, ""28"": 0.0766584566652768, ""34"": 0.042910222596253135, ""40"": 0.1465091729170546, ""50"": 0.11412175162544401, ""79"": 0.3153862278462335, ""102"": 0.263783940697928}","[0.04380396839385156, 0.27082505613738883, 0.5804377472127955, 0.10493322825596423]",1.706709484996114,79,0.3153862278462335,0.725679341461216
108,4,4,1,0,6,0.7333649308566184,"{""5"": 0.08869927203746467, ""19"": 0.08264682771221078, ""50"": 0.12690881463631512, ""53"": 0.1636197124073437, ""79"": 0.20861809301686723, ""91"": 0.1383617252027372, ""102"": 0.19114555498706126}","[0.015438135933706926, 0.10935222359501987, 0.14184470961465484, 0.7333649308566184]",1.8960023858951873,79,0.20861809301686723,0.5633833604112721
109,1,2,0,1,4,0.05133114793091565,"{""5"": 0.6992747954642381, ""6"": 0.08523767156005078, ""11"": 0.11462531563361, ""19"": 0.10086190218879049, ""68"": 1.457512154039204e-07, ""79"": 1.6940209525255386e-07}","[0.05133114793091565, 0.6511971512955533, 0.1500192114040583, 0.14745248936947278]",0.9396911522943427,5,0.6992747954642381,0.9147620132866385
110,2,3,0,1,6,0.10267757467333659,"{""2"": 0.3074149339426287, ""5"": 0.1859980481039217, ""6"": 0.08155741497140492, ""11"": 0.10091238605613671, ""17"": 0.13763446739463445, ""19"": 0.13212065853541594, ""63"": 0.054362090498147934, ""68"": 2.320394217910809e-10, ""79"": 2.656702495553483e-10}","[0.03400108468390476, 0.10267757467333659, 0.5217847195885976, 0.34153662105416094]",1.8100029105078563,2,0.3074149339426287,0.6310474494411848
111,4,4,1,0,6,0.6056717217537217,"{""11"": 0.1438430773067569, ""19"": 0.07821995817675066, ""45"": 0.1014481590691479, ""55"": 0.25423476154826496, ""103"": 0.23322830193549174, ""112"": 0.18902574196358782}","[0.019053987202894907, 0.134031220638819, 0.24124307040456433, 0.6056717217537217]",1.7129589495716697,55,0.25423476154826496,0.6764888054473445
112,2,2,1,0,5,0.3521384176794116,"{""11"": 0.05294042316235495, ""16"": 0.0862082912652905, ""19"": 0.030279541782499902, ""23"": 0.140147132073724, ""51"": 0.15464893069854255, ""55"": 0.41413463733047345, ""112"": 0.12164104368711443}","[0.2232617924067764, 0.3521384176794116, 0.25532658499908695, 0.16927320491472495]",1.6581721000102885,55,0.41413463733047345,0.70893070010274
113,1,2,0,1,4,0.22972949072699053,"{""6"": 0.110700087852908, ""23"": 0.1115943041456957, ""41"": 0.055752812188974155, ""51"": 0.06100870004155326, ""55"": 0.32978805183471277, ""57"": 0.16110657494880695, ""114"": 0.17004946898734913}","[0.22972949072699053, 0.37361830512655936, 0.13957592357619844, 0.2570762805702516]",1.7811678086446323,55,0.32978805183471277,0.6609440957708689
114,2,1,0,1,4,0.27805123573460283,"{""6"": 0.08066012256183044, ""26"": 0.14297650433545045, ""48"": 0.15187628622001562, ""55"": 0.27341490661081863, ""58"": 0.13397288292885035, ""96"": 0.13667244649972798, ""114"": 0.08042685084330656}","[0.4041873451951958, 0.27805123573460283, 0.1287631226886064, 0.1889982963815948]",1.8659680084632453,55,0.27341490661081863,0.5682676971662848
115,3,4,0,1,5,0.24131571560445483,"{""6"": 0.12488929199343585, ""8"": 0.1588648444383059, ""30"": 0.16093758508357112, ""49"": 0.17903409809944615, ""58"": 0.15941112857519277, ""96"": 0.21686305181004828}","[0.031664796745974166, 0.3573001413723869, 0.24131571560445483, 0.3697193462771841]",1.7782306365020648,96,0.21686305181004828,0.5568347349930656
116,3,1,0,1,4,0.3285382588338954,"{""8"": 0.27252515997627536, ""11"": 0.07652995104997441, ""30"": 0.023277185456962276, ""68"": 0.11602181065781537, ""73"": 0.11946677399656844, ""96"": 0.1885672155981302, ""99"": 0.20361190326427397}","[0.3792577234364328, 0.07941380241594857, 0.3285382588338954, 0.21279021531372316]",1.7808903073451112,8,0.27252515997627536,0.6647042788386796
117,2,2,1,0,4,0.271481194522774,"{""3"": 0.151625987457913, ""8"": 0.19286043917301707, ""11"": 0.11767907060746505, ""56"": 0.1587512972025006, ""68"": 0.10469476343558042, ""73"": 0.10960207270355832, ""99"": 0.16478636941996558}","[0.2375162715303486, 0.271481194522774, 0.2329003059757423, 0.2581022279711351]",1.9231145115158839,8,0.19286043917301707,0.5163981057954833
118,1,3,0,1,4,0.31018569565215487,"{""8"": 0.13091337011481585, ""11"": 0.11335689243219009, ""33"": 0.3302145861632033, ""56"": 0.1142493540062117, ""70"": 0.20366041040582727, ""108"": 0.10760538687775177}","[0.31018569565215487, 0.16831395543762223, 0.34489781030390315, 0.17660253860631972]",1.6906771996216263,33,0.3302145861632033,0.6647883666838464
119,1,1,1,0,5,0.5505745679760893,"{""6"": 0.20095396939864077, ""11"": 0.05288548950870274, ""43"": 0.14341892780519067, ""70"": 0.19330334375388922, ""84"": 0.023812418299472417, ""108"": 0.15151295192554345, ""110"": 0.23411289930856072}","[0.5505745679760893, 0.15312952178995404, 0.15045678306468646, 0.14583912716927025]",1.7889791273217424,110,0.23411289930856072,0.6283702124610907
