rank,stream_index,run_index,error,subject_id,plot_path
1000,1351,1351,0.1436579201443918,111,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_111_trajectory_accuracy.png
1001,1743,1743,0.14368696330220504,111,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_111_trajectory_accuracy.png
1002,3618,3618,0.14373684939371556,111,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_111_trajectory_accuracy.png
1003,3283,3283,0.1437417815245169,111,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_111_trajectory_accuracy.png
4000,5203,5203,0.1803006068615165,111,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_111_trajectory_accuracy.png
4001,1719,1719,0.1803074222613317,111,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_111_trajectory_accuracy.png
4002,1606,1606,0.18030907181867123,111,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_111_trajectory_accuracy.png
4003,4731,4731,0.1803112589461949,111,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_111_trajectory_accuracy.png
1,6855,6855,0.0404145137542262,115,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_115_trajectory_accuracy.png
2,6149,6149,0.04658988409001863,115,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_115_trajectory_accuracy.png
3,7599,7599,0.04737397792009094,115,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_115_trajectory_accuracy.png
4,3680,3680,0.04822309943842091,115,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_115_trajectory_accuracy.png
100,7903,7903,0.06464562320980495,115,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_115_trajectory_accuracy.png
101,2461,2461,0.0646709937151844,115,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_115_trajectory_accuracy.png
102,7092,7092,0.06470364975034984,115,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_115_trajectory_accuracy.png
103,5141,5141,0.06473255385149716,115,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_115_trajectory_accuracy.png
1000,8143,8143,0.07645804552497545,115,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_115_trajectory_accuracy.png
1001,7160,7160,0.07645982844674395,115,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_115_trajectory_accuracy.png
1002,4139,4139,0.0764611069086798,115,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_115_trajectory_accuracy.png
1003,2938,2938,0.07646195717099223,115,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_115_trajectory_accuracy.png
4000,4747,4747,0.08631630295557009,115,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_115_trajectory_accuracy.png
4001,2923,2923,0.08631872330435082,115,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_115_trajectory_accuracy.png
4002,597,597,0.08632040442621834,115,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_115_trajectory_accuracy.png
4003,6578,6578,0.08632058207551882,115,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_115_trajectory_accuracy.png
1,3908,3908,0.054245581296054945,116,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_116_trajectory_accuracy.png
2,1132,1132,0.06387272007439308,116,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_116_trajectory_accuracy.png
3,3861,3861,0.0642468750376801,116,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_116_trajectory_accuracy.png
4,6106,6106,0.06561010020595395,116,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_116_trajectory_accuracy.png
100,3959,3959,0.07347001370568618,116,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_116_trajectory_accuracy.png
101,983,983,0.07349247971429919,116,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_116_trajectory_accuracy.png
102,7339,7339,0.07364519387339948,116,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_116_trajectory_accuracy.png
103,3274,3274,0.07368590296997035,116,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_116_trajectory_accuracy.png
1000,2056,2056,0.08730851994554471,116,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_116_trajectory_accuracy.png
1001,6844,6844,0.08731540074365239,116,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_116_trajectory_accuracy.png
1002,3041,3041,0.08731649822309957,116,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_116_trajectory_accuracy.png
1003,5210,5210,0.08731796214591436,116,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_116_trajectory_accuracy.png
