subID,condition,level,iTrial,standard_real,compare_real,diff_real,standard_norm,compare_norm,diff_norm,truth,choice,feedback,cho_RT,threshold_mean,threshold_sd
334,2,1,4,1.000,1.058,0.058,0.000,0.019,0.019,2,1,0,0.743,0.023,0.016
334,2,1,5,1.000,1.067,0.067,0.000,0.022,0.022,1,1,1,0.128,0.021,0.016
334,2,1,6,1.000,1.063,0.063,0.000,0.021,0.021,1,1,1,0.065,0.020,0.016
334,2,1,7,1.000,1.060,0.060,0.000,0.020,0.020,1,1,1,0.015,0.019,0.016
334,2,1,8,1.000,1.056,0.056,0.000,0.019,0.019,1,1,1,0.839,0.018,0.016
334,2,1,9,1.000,1.052,0.052,0.000,0.017,0.017,2,2,1,0.088,0.017,0.016
334,2,1,10,1.000,1.049,0.049,0.000,0.016,0.016,2,1,0,0.012,0.019,0.016
334,2,1,11,1.000,1.057,0.057,0.000,0.019,0.019,1,1,1,0.017,0.018,0.016
334,2,1,12,1.000,1.054,0.054,0.000,0.018,0.018,1,1,1,0.700,0.017,0.016
334,2,1,13,1.000,1.050,0.050,0.000,0.017,0.017,2,2,1,0.329,0.016,0.016
334,2,1,14,1.000,1.047,0.047,0.000,0.016,0.016,1,1,1,0.575,0.015,0.016
334,2,1,15,1.000,1.043,0.043,0.000,0.014,0.014,1,1,1,0.130,0.014,0.016
334,2,1,16,1.000,1.040,0.040,0.000,0.013,0.013,1,2,0,1.072,0.016,0.016
334,2,1,17,1.000,1.048,0.048,0.000,0.016,0.016,1,1,1,0.428,0.015,0.016
334,2,1,18,1.000,1.044,0.044,0.000,0.015,0.015,1,1,1,0.004,0.014,0.016
334,2,1,19,1.000,1.041,0.041,0.000,0.014,0.014,2,2,1,0.075,0.013,0.015
334,2,1,20,1.000,1.038,0.038,0.000,0.013,0.013,2,2,1,0.036,0.012,0.015
334,2,1,21,1.000,1.034,0.034,0.000,0.011,0.011,2,2,1,0.403,0.011,0.015
334,2,1,22,1.000,1.031,0.031,0.000,0.010,0.010,1,2,0,0.058,0.013,0.015
334,2,1,23,1.000,1.038,0.038,0.000,0.013,0.013,1,1,1,0.368,0.012,0.015
334,2,1,24,1.000,1.035,0.035,0.000,0.012,0.012,2,2,1,0.116,0.011,0.015
334,2,1,25,1.000,1.032,0.032,0.000,0.011,0.011,2,2,1,0.102,0.010,0.015
334,2,1,26,1.000,1.029,0.029,0.000,0.010,0.010,2,2,1,0.041,0.009,0.015
334,2,1,27,1.000,1.026,0.026,0.000,0.009,0.009,2,2,1,0.079,0.008,0.015
334,2,1,28,1.000,1.023,0.023,0.000,0.008,0.008,2,2,1,0.126,0.007,0.015
334,2,1,29,1.000,1.020,0.020,0.000,0.007,0.007,2,2,1,0.048,0.006,0.015
334,2,1,30,1.000,1.016,0.016,0.000,0.005,0.005,1,2,0,0.082,0.009,0.015
334,2,4,1,3.250,3.320,0.070,0.750,0.773,0.023,1,1,1,0.233,0.022,0.017
334,2,4,2,3.250,3.316,0.066,0.750,0.772,0.022,1,1,1,0.055,0.021,0.017
334,2,4,3,3.250,3.188,-0.062,0.750,0.729,-0.021,1,1,1,0.056,0.020,0.017
334,2,4,4,3.250,3.308,0.058,0.750,0.769,0.019,2,2,1,0.006,0.018,0.017
334,2,4,5,3.250,3.304,0.054,0.750,0.768,0.018,2,2,1,0.002,0.017,0.017
334,2,4,6,3.250,3.300,0.050,0.750,0.767,0.017,1,1,1,0.545,0.016,0.017
334,2,4,7,3.250,3.203,-0.047,0.750,0.734,-0.016,1,1,1,0.057,0.015,0.017
334,2,4,8,3.250,3.207,-0.043,0.750,0.736,-0.014,2,2,1,0.067,0.013,0.017
334,2,4,9,3.250,3.289,0.039,0.750,0.763,0.013,1,1,1,0.250,0.012,0.017
334,2,4,10,3.250,3.285,0.035,0.750,0.762,0.012,2,1,0,0.231,0.015,0.016
334,2,4,11,3.250,3.294,0.044,0.750,0.765,0.015,2,2,1,0.060,0.014,0.016
334,2,4,12,3.250,3.210,-0.040,0.750,0.737,-0.013,2,1,0,0.005,0.017,0.016
334,2,4,13,3.250,3.299,0.049,0.750,0.766,0.016,1,1,1,0.696,0.015,0.016
334,2,4,14,3.250,3.205,-0.045,0.750,0.735,-0.015,1,1,1,0.068,0.014,0.016
334,2,4,15,3.250,3.208,-0.042,0.750,0.736,-0.014,2,2,1,0.495,0.013,0.016
334,2,4,16,3.250,3.288,0.038,0.750,0.763,0.013,1,1,1,0.074,0.012,0.016
334,2,4,17,3.250,3.285,0.035,0.750,0.762,0.012,1,1,1,0.478,0.011,0.016
334,2,4,18,3.250,3.219,-0.031,0.750,0.740,-0.010,1,1,1,0.065,0.010,0.016
334,2,4,19,3.250,3.222,-0.028,0.750,0.741,-0.009,1,2,0,0.008,0.012,0.016
334,2,4,20,3.250,3.286,0.036,0.750,0.762,0.012,2,2,1,0.116,0.011,0.016
334,2,4,21,3.250,3.282,0.032,0.750,0.761,0.011,2,2,1,0.461,0.010,0.015
334,2,4,22,3.250,3.221,-0.029,0.750,0.740,-0.010,1,1,1,0.057,0.009,0.015
334,2,4,23,3.250,3.276,0.026,0.750,0.759,0.009,2,2,1,0.044,0.008,0.015
334,2,4,24,3.250,3.272,0.022,0.750,0.757,0.007,1,1,1,0.207,0.007,0.015
334,2,4,25,3.250,3.231,-0.019,0.750,0.744,-0.006,1,2,0,0.257,0.010,0.015
334,2,4,26,3.250,3.223,-0.027,0.750,0.741,-0.009,1,1,1,0.095,0.008,0.015
334,2,4,27,3.250,3.226,-0.024,0.750,0.742,-0.008,2,1,0,0.365,0.011,0.015
334,2,4,28,3.250,3.281,0.031,0.750,0.760,0.010,2,1,0,0.019,0.013,0.015
334,2,4,29,3.250,3.212,-0.038,0.750,0.737,-0.013,2,2,1,0.314,0.012,0.015
334,2,4,30,3.250,3.215,-0.035,0.750,0.738,-0.012,1,1,1,0.184,0.011,0.015
