iSub,iTrial,neck_length,head_length,leg_length,tail_length,neck_length_diff,head_length_diff,leg_length_diff,tail_length_diff
126,1,0.0,0.333333333333333,0.666666666666667,0.0,0.00104389565208,-0.006055483727992972,0.019824437597882993,0.00104389565208
126,2,0.666666666666667,0.5,1.0,0.666666666666667,-0.03409830096490696,-0.006000082501300019,-0.06878084569781995,-0.01963103426299695
126,3,1.0,0.833333333333333,0.5,0.666666666666667,0.0014499911243399666,-0.147390277614043,-0.0020502276487699977,-0.05173975611348691
126,4,0.666666666666667,1.0,1.0,0.5,-0.10526573418771701,0.0,-0.0010689509946200104,-0.023618205110970014
126,5,0.333333333333333,0.0,0.0,0.0,-0.007425706109712993,0.0,-0.0029939251788,0.00160946929596
126,6,0.166666666666667,0.666666666666667,0.166666666666667,0.166666666666667,-0.0028401755015869945,0.029036022375353077,-0.013379090882886996,-0.008223558373666978
126,7,0.5,0.0,0.833333333333333,1.0,-0.01103712606388002,0.0,0.026689599177346923,0.00039099284120003297
126,8,0.333333333333333,0.833333333333333,0.666666666666667,0.333333333333333,0.013600135957297033,0.06160258220437698,0.009740823288733047,-0.053648882540623
126,9,1.0,0.333333333333333,0.0,0.833333333333333,0.0012046044987299442,0.018236280092057022,-0.00225928953681,-0.05141028139786308
126,10,0.5,0.666666666666667,1.0,0.333333333333333,-0.04442394569782998,-0.031487858371306965,-0.0034403956127899704,0.02648623145816703
126,11,1.0,1.0,0.5,0.833333333333333,0.00020516658953995126,0.0,0.06566650073526004,-0.044377262434053044
126,12,0.333333333333333,0.333333333333333,0.166666666666667,1.0,0.032050303824606996,0.005067863558367025,-0.004840249279156994,0.0017895604947899546
126,13,0.666666666666667,1.0,0.666666666666667,1.0,-0.09356107925323698,-0.012320698470900004,0.0029496125228030134,-0.09884382756571997
126,14,1.0,1.0,0.5,0.833333333333333,3.9501719309997796e-05,0.0,0.009088496690209946,-0.08290258163837305
126,15,0.0,0.666666666666667,0.5,0.0,7.169186972e-05,-0.05407652536377694,0.006149515016089957,7.169186972e-05
126,16,0.333333333333333,0.5,0.833333333333333,0.333333333333333,-0.002465091001913,-0.0010188367569800016,0.002892215805996967,-2.9976021664879227e-15
126,17,0.833333333333333,0.0,1.0,0.5,-0.0015047039046530708,0.0,-0.00133080862296997,-0.06192224359447002
126,18,1.0,0.5,0.5,0.666666666666667,-0.028489252881769955,-0.009383017065099974,-0.026259465064379983,-0.071739994266517
126,19,0.333333333333333,0.166666666666667,0.0,0.333333333333333,-0.00709232748968297,0.018547096865153018,-0.00085943266823,-0.018086998620083006
126,20,0.666666666666667,0.666666666666667,0.5,0.666666666666667,-0.0010589197068869849,-0.020237217408446972,-0.027240367978540014,-0.06461711840765694
126,21,0.5,0.0,0.166666666666667,0.5,0.027495202656179996,0.0,-0.023601587643626992,-0.04800577015766
126,22,0.166666666666667,0.5,0.333333333333333,0.666666666666667,-0.019413207346216987,0.0,-0.0056222938672129685,-0.07982916639383697
126,23,0.5,0.666666666666667,0.166666666666667,0.333333333333333,-0.02515191113277998,-0.05198065624884696,-0.0025408183130369855,-0.014796775452962985
126,24,0.833333333333333,0.166666666666667,1.0,0.166666666666667,0.16709486816235697,-0.00817286198730699,-0.0008043083153800312,0.020542092738303014
